Commune,Code INSEE,Département,Région,Code postal
Araux,64033,64,75,64190
Arbérats-Sillègue,64034,64,75,64120
Arbonne,64035,64,75,64210
Arbouet-Sussaute,64036,64,75,64120
Arbus,64037,64,75,64230
Arcangues,64038,64,75,64200
Aren,64039,64,75,64400
Arette,64040,64,75,64570
Aressy,64041,64,75,64320
Argagnon,64042,64,75,64300
Argelos,64043,64,75,64450
Arget,64044,64,75,64410
Arhansus,64045,64,75,64120
Armendarits,64046,64,75,64640
Arnéguy,64047,64,75,64220
Arnos,64048,64,75,64370
Aroue-Ithorots-Olhaïby,64049,64,75,64120
Arrast-Larrebieu,64050,64,75,64130
Arraute-Charritte,64051,64,75,64120
Arricau-Bordes,64052,64,75,64350
Arrien,64053,64,75,64420
Arros-de-Nay,64054,64,75,64800
Arrosès,64056,64,75,64350
Arthez-de-Béarn,64057,64,75,64370
Arthez-d'Asson,64058,64,75,64800
Artigueloutan,64059,64,75,64420
Artiguelouve,64060,64,75,64230
Artix,64061,64,75,64170
Arudy,64062,64,75,64260
Arzacq-Arraziguet,64063,64,75,64410
Asasp-Arros,64064,64,75,64660
Ascain,64065,64,75,64310
Ascarat,64066,64,75,64220
Assat,64067,64,75,64510
Asson,64068,64,75,64800
Aste-Béon,64069,64,75,64260
Astis,64070,64,75,64450
Athos-Aspis,64071,64,75,64390
Aubertin,64072,64,75,64290
Aubin,64073,64,75,64230
Aubous,64074,64,75,64330
Audaux,64075,64,75,64190
Auga,64077,64,75,64450
Auriac,64078,64,75,64450
Aurions-Idernes,64079,64,75,64350
Aussevielle,64080,64,75,64230
Aussurucq,64081,64,75,64130
Auterrive,64082,64,75,64270
Autevielle-Saint-Martin-Bideren,64083,64,75,64390
Aydie,64084,64,75,64330
Aydius,64085,64,75,64490
Ayherre,64086,64,75,64240
Baigts-de-Béarn,64087,64,75,64300
Balansun,64088,64,75,64300
Baleix,64089,64,75,64460
Baliracq-Maumusson,64090,64,75,64330
Baliros,64091,64,75,64510
Banca,64092,64,75,64430
Barcus,64093,64,75,64130
Bardos,64094,64,75,64520
Barinque,64095,64,75,64160
Barraute-Camu,64096,64,75,64390
Barzun,64097,64,75,64530
Bassillon-Vauzé,64098,64,75,64350
Bastanès,64099,64,75,64190
Bassussarry,64100,64,75,64200
Baudreix,64101,64,75,64800
Bayonne,64102,64,75,64100
Bédeille,64103,64,75,64460
Bedous,64104,64,75,64490
Béguios,64105,64,75,64120
Béhasque-Lapiste,64106,64,75,64120
Béhorléguy,64107,64,75,64220
Bellocq,64108,64,75,64270
Bénéjacq,64109,64,75,64800
Béost,64110,64,75,64440
Bentayou-Sérée,64111,64,75,64460
Bérenx,64112,64,75,64300
Bergouey-Viellenave,64113,64,75,64270
Bernadets,64114,64,75,64160
Berrogain-Laruns,64115,64,75,64130
Bescat,64116,64,75,64260
Bésingrand,64117,64,75,64150
Bétracq,64118,64,75,64350
Beuste,64119,64,75,64800
Beyrie-sur-Joyeuse,64120,64,75,64120
Beyrie-en-Béarn,64121,64,75,64230
Biarritz,64122,64,75,64200
Bidache,64123,64,75,64520
Bidarray,64124,64,75,64780
Bidart,64125,64,75,64210
Bidos,64126,64,75,64400
Bielle,64127,64,75,64260
Bilhères,64128,64,75,64260
Billère,64129,64,75,64140
Biriatou,64130,64,75,64700
Biron,64131,64,75,64300
Bizanos,64132,64,75,64320
Boeil-Bezing,64133,64,75,64510
Bonloc,64134,64,75,64240
Bonnut,64135,64,75,64300
Borce,64136,64,75,64490
Bordères,64137,64,75,64800
Bordes,64138,64,75,64510
Bosdarros,64139,64,75,64290
Boucau,64140,64,75,64340
Boueilh-Boueilho-Lasque,64141,64,75,64330
Bougarber,64142,64,75,64230
Bouillon,64143,64,75,64410
Boumourt,64144,64,75,64370
Bourdettes,64145,64,75,64800
Bournos,64146,64,75,64450
Briscous,64147,64,75,64240
Bruges-Capbis-Mifaget,64148,64,75,64800
Bugnein,64149,64,75,64190
Bunus,64150,64,75,64120
Burgaronne,64151,64,75,64390
Buros,64152,64,75,64160
Burosse-Mendousse,64153,64,75,64330
Bussunarits-Sarrasquette,64154,64,75,64220
Bustince-Iriberry,64155,64,75,64220
Buziet,64156,64,75,64680
Buzy,64157,64,75,64260
Cabidos,64158,64,75,64410
Cadillon,64159,64,75,64330
Cambo-les-Bains,64160,64,75,64250
Came,64161,64,75,64520
Camou-Cihigue,64162,64,75,64470
Cardesse,64165,64,75,64360
Caro,64166,64,75,64220
Carrère,64167,64,75,64160
Carresse-Cassaber,64168,64,75,64270
Castagnède,64170,64,75,64270
Casteide-Cami,64171,64,75,64170
Casteide-Candau,64172,64,75,64370
Casteide-Doat,64173,64,75,64460
Castéra-Loubix,64174,64,75,64460
Castet,64175,64,75,64260
Castetbon,64176,64,75,64190
Castétis,64177,64,75,64300
Castetnau-Camblong,64178,64,75,64190
Castetner,64179,64,75,64300
Castetpugon,64180,64,75,64330
Castillon (Canton d'Arthez-de-Béarn),64181,64,75,64370
Castillon (Canton de Lembeye),64182,64,75,64350
Caubios-Loos,64183,64,75,64230
Cescau,64184,64,75,64170
Cette-Eygun,64185,64,75,64490
Charre,64186,64,75,64190
Charritte-de-Bas,64187,64,75,64130
Chéraute,64188,64,75,64130
Ciboure,64189,64,75,64500
Claracq,64190,64,75,64330
Coarraze,64191,64,75,64800
Conchez-de-Béarn,64192,64,75,64330
Corbère-Abères,64193,64,75,64350
Coslédaà-Lube-Boast,64194,64,75,64160
Coublucq,64195,64,75,64410
Crouseilles,64196,64,75,64350
Cuqueron,64197,64,75,64360
Denguin,64198,64,75,64230
Diusse,64199,64,75,64330
Doazon,64200,64,75,64370
Dognen,64201,64,75,64190
Domezain-Berraute,64202,64,75,64120
Doumy,64203,64,75,64450
Eaux-Bonnes,64204,64,75,64440
Escos,64205,64,75,64270
Escot,64206,64,75,64490
Escou,64207,64,75,64870
Escoubès,64208,64,75,64160
Escout,64209,64,75,64870
Escurès,64210,64,75,64350
Eslourenties-Daban,64211,64,75,64420
Espéchède,64212,64,75,64160
Espelette,64213,64,75,64250
Espès-Undurein,64214,64,75,64130
Espiute,64215,64,75,64390
Espoey,64216,64,75,64420
Esquiule,64217,64,75,64400
Estérençuby,64218,64,75,64220
Estialescq,64219,64,75,64290
Estos,64220,64,75,64400
Etcharry,64221,64,75,64120
Etchebar,64222,64,75,64470
Etsaut,64223,64,75,64490
Eysus,64224,64,75,64400
Ance Féas,64225,64,75,64570
Fichous-Riumayou,64226,64,75,64410
Gabaston,64227,64,75,64160
Gabat,64228,64,75,64120
Gamarthe,64229,64,75,64220
Gan,64230,64,75,64290
Garindein,64231,64,75,64130
Garlède-Mondebat,64232,64,75,64450
Garlin,64233,64,75,64330
Garos,64234,64,75,64410
Garris,64235,64,75,64120
Gayon,64236,64,75,64350
Gelos,64237,64,75,64110
Ger,64238,64,75,64530
Gerderest,64239,64,75,64160
Gère-Bélesten,64240,64,75,64260
Géronce,64241,64,75,64400
Gestas,64242,64,75,64190
Géus-d'Arzacq,64243,64,75,64370
Geüs-d'Oloron,64244,64,75,64400
Goès,64245,64,75,64400
Gomer,64246,64,75,64420
Gotein-Libarrenx,64247,64,75,64130
Guéthary,64249,64,75,64210
Guiche,64250,64,75,64520
Guinarthe-Parenties,64251,64,75,64390
Gurmençon,64252,64,75,64400
Gurs,64253,64,75,64190
Hagetaubin,64254,64,75,64370
Halsou,64255,64,75,64480
Hasparren,64256,64,75,64240
Haut-de-Bosdarros,64257,64,75,64800
Haux,64258,64,75,64470
Hélette,64259,64,75,64640
Hendaye,64260,64,75,64700
Herrère,64261,64,75,64680
Higuères-Souye,64262,64,75,64160
L'Hôpital-d'Orion,64263,64,75,64270
L'Hôpital-Saint-Blaise,64264,64,75,64130
Hosta,64265,64,75,64120
Hours,64266,64,75,64420
Ibarrolle,64267,64,75,64120
Idaux-Mendy,64268,64,75,64130
Idron,64269,64,75,64320
Igon,64270,64,75,64800
Iholdy,64271,64,75,64640
Ilharre,64272,64,75,64120
Irissarry,64273,64,75,64780
Irouléguy,64274,64,75,64220
Ispoure,64275,64,75,64220
Issor,64276,64,75,64570
Isturits,64277,64,75,64240
Itxassou,64279,64,75,64250
Izeste,64280,64,75,64260
Jasses,64281,64,75,64190
Jatxou,64282,64,75,64480
Jaxu,64283,64,75,64220
Jurançon,64284,64,75,64110
Juxue,64285,64,75,64120
Laà-Mondrans,64286,64,75,64300
Laàs,64287,64,75,64390
Labastide-Cézéracq,64288,64,75,64170
La Bastide-Clairence,64289,64,75,64240
Labastide-Monréjeau,64290,64,75,64170
Labastide-Villefranche,64291,64,75,64270
Labatmale,64292,64,75,64530
Labatut,64293,64,75,64460
Labets-Biscay,64294,64,75,64120
Labeyrie,64295,64,75,64300
Lacadée,64296,64,75,64300
Lacarre,64297,64,75,64220
Lacarry-Arhan-Charritte-de-Haut,64298,64,75,64470
Lacommande,64299,64,75,64360
Lacq,64300,64,75,64170
Lagor,64301,64,75,64150
Lagos,64302,64,75,64800
Laguinge-Restoue,64303,64,75,64470
Lahonce,64304,64,75,64990
Lahontan,64305,64,75,64270
Lahourcade,64306,64,75,64150
Lalongue,64307,64,75,64350
Lalonquette,64308,64,75,64450
Lamayou,64309,64,75,64460
Lanne-en-Barétous,64310,64,75,64570
Lannecaube,64311,64,75,64350
Lanneplaà,64312,64,75,64300
Lantabat,64313,64,75,64640
Larceveau-Arros-Cibits,64314,64,75,64120
Laroin,64315,64,75,64110
Larrau,64316,64,75,64560
Larressore,64317,64,75,64480
Larreule,64318,64,75,64410
Larribar-Sorhapuru,64319,64,75,64120
Laruns,64320,64,75,64440
Lasclaveries,64321,64,75,64450
Lasse,64322,64,75,64220
Lasserre,64323,64,75,64350
Lasseube,64324,64,75,64290
Lasseubetat,64325,64,75,64290
Lay-Lamidou,64326,64,75,64190
Lecumberry,64327,64,75,64220
Ledeuix,64328,64,75,64400
Lée,64329,64,75,64320
Lées-Athas,64330,64,75,64490
Lembeye,64331,64,75,64350
Lème,64332,64,75,64450
Léren,64334,64,75,64270
Lescar,64335,64,75,64230
Lescun,64336,64,75,64490
Lespielle,64337,64,75,64350
Lespourcy,64338,64,75,64160
Lestelle-Bétharram,64339,64,75,64800
Lichans-Sunhar,64340,64,75,64470
Lichos,64341,64,75,64130
Licq-Athérey,64342,64,75,64560
Limendous,64343,64,75,64420
Livron,64344,64,75,64530
Lohitzun-Oyhercq,64345,64,75,64120
Lombia,64346,64,75,64160
Lonçon,64347,64,75,64410
Lons,64348,64,75,64140
Loubieng,64349,64,75,64300
Louhossoa,64350,64,75,64250
Lourdios-Ichère,64351,64,75,64570
Lourenties,64352,64,75,64420
Louvie-Juzon,64353,64,75,64260
Louvie-Soubiron,64354,64,75,64440
Louvigny,64355,64,75,64410
Luc-Armau,64356,64,75,64350
Lucarré,64357,64,75,64350
Lucgarier,64358,64,75,64420
Lucq-de-Béarn,64359,64,75,64360
Lurbe-Saint-Christau,64360,64,75,64660
Lussagnet-Lusson,64361,64,75,64160
Luxe-Sumberraute,64362,64,75,64120
Lys,64363,64,75,64260
Macaye,64364,64,75,64240
Malaussanne,64365,64,75,64410
Mascaraàs-Haron,64366,64,75,64330
Maslacq,64367,64,75,64300
Masparraute,64368,64,75,64120
Maspie-Lalonquère-Juillacq,64369,64,75,64350
Maucor,64370,64,75,64160
Mauléon-Licharre,64371,64,75,64130
Maure,64372,64,75,64460
Mazères-Lezons,64373,64,75,64110
Mazerolles,64374,64,75,64230
Méharin,64375,64,75,64120
Meillon,64376,64,75,64510
Mendionde,64377,64,75,64240
Menditte,64378,64,75,64130
Mendive,64379,64,75,64220
Méracq,64380,64,75,64410
Méritein,64381,64,75,64190
Mesplède,64382,64,75,64370
Mialos,64383,64,75,64410
Miossens-Lanusse,64385,64,75,64450
Mirepeix,64386,64,75,64800
Momas,64387,64,75,64230
Momy,64388,64,75,64350
Monassut-Audiracq,64389,64,75,64160
Moncaup,64390,64,75,64350
Moncayolle-Larrory-Mendibieu,64391,64,75,64130
Moncla,64392,64,75,64330
Monein,64393,64,75,64360
Monpezat,64394,64,75,64350
Monségur,64395,64,75,64460
Mont,64396,64,75,64300
Montagut,64397,64,75,64410
Montaner,64398,64,75,64460
Montardon,64399,64,75,64121
Montaut,64400,64,75,64800
Mont-Disse,64401,64,75,64330
Montfort,64403,64,75,64190
Montory,64404,64,75,64470
Morlaàs,64405,64,75,64160
Morlanne,64406,64,75,64370
Mouguerre,64407,64,75,64990
Mouhous,64408,64,75,64330
Moumour,64409,64,75,64400
Mourenx,64410,64,75,64150
Musculdy,64411,64,75,64130
Nabas,64412,64,75,64190
Narcastet,64413,64,75,64510
Narp,64414,64,75,64190
Navailles-Angos,64415,64,75,64450
Navarrenx,64416,64,75,64190
Nay,64417,64,75,64800
Noguères,64418,64,75,64150
Nousty,64419,64,75,64420
Ogenne-Camptort,64420,64,75,64190
Ogeu-les-Bains,64421,64,75,64680
Oloron-Sainte-Marie,64422,64,75,64400
Oraàs,64423,64,75,64390
Ordiarp,64424,64,75,64130
Orègue,64425,64,75,64120
Orin,64426,64,75,64400
Orion,64427,64,75,64390
Orriule,64428,64,75,64390
Orsanco,64429,64,75,64120
Orthez,64430,64,75,64300
Os-Marsillon,64431,64,75,64150
Ossas-Suhare,64432,64,75,64470
Osse-en-Aspe,64433,64,75,64490
Ossenx,64434,64,75,64190
Osserain-Rivareyte,64435,64,75,64390
Ossès,64436,64,75,64780
Ostabat-Asme,64437,64,75,64120
Ouillon,64438,64,75,64160
Ousse,64439,64,75,64320
Ozenx-Montestrucq,64440,64,75,64300
Pagolle,64441,64,75,64120
Parbayse,64442,64,75,64360
Pardies,64443,64,75,64150
Pardies-Piétat,64444,64,75,64800
Pau,64445,64,75,64000
Pau,64445,64,75,64023
Peyrelongue-Abos,64446,64,75,64350
Piets-Plasence-Moustrou,64447,64,75,64410
Poey-de-Lescar,64448,64,75,64230
Poey-d'Oloron,64449,64,75,64400
Pomps,64450,64,75,64370
Ponson-Debat-Pouts,64451,64,75,64460
Ponson-Dessus,64452,64,75,64460
Pontacq,64453,64,75,64530
Pontiacq-Viellepinte,64454,64,75,64460
Portet,64455,64,75,64330
Pouliacq,64456,64,75,64410
Poursiugues-Boucoue,64457,64,75,64410
Préchacq-Josbaig,64458,64,75,64190
Préchacq-Navarrenx,64459,64,75,64190
Précilhon,64460,64,75,64400
Puyoô,64461,64,75,64270
Ramous,64462,64,75,64270
Rébénacq,64463,64,75,64260
Ribarrouy,64464,64,75,64330
Riupeyrous,64465,64,75,64160
Rivehaute,64466,64,75,64190
Rontignon,64467,64,75,64110
Roquiague,64468,64,75,64130
Saint-Abit,64469,64,75,64800
Saint-Armou,64470,64,75,64160
Saint-Boès,64471,64,75,64300
Saint-Castin,64472,64,75,64160
Sainte-Colome,64473,64,75,64260
Saint-Dos,64474,64,75,64270
Sainte-Engrâce,64475,64,75,64560
Saint-Esteben,64476,64,75,64640
Saint-Étienne-de-Baïgorry,64477,64,75,64430
Saint-Faust,64478,64,75,64110
Saint-Girons-en-Béarn,64479,64,75,64300
Saint-Gladie-Arrive-Munein,64480,64,75,64390
Saint-Goin,64481,64,75,64400
Saint-Jammes,64482,64,75,64160
Saint-Jean-de-Luz,64483,64,75,64500
Saint-Jean-le-Vieux,64484,64,75,64220
Saint-Jean-Pied-de-Port,64485,64,75,64220
Saint-Jean-Poudge,64486,64,75,64330
Saint-Just-Ibarre,64487,64,75,64120
Saint-Laurent-Bretagne,64488,64,75,64160
Saint-Martin-d'Arberoue,64489,64,75,64640
Saint-Martin-d'Arrossa,64490,64,75,64780
Saint-Médard,64491,64,75,64370
Saint-Michel,64492,64,75,64220
Saint-Palais,64493,64,75,64120
Saint-Pé-de-Léren,64494,64,75,64270
Saint-Pée-sur-Nivelle,64495,64,75,64310
Saint-Pierre-d'Irube,64496,64,75,64990
Saint-Vincent,64498,64,75,64800
Salies-de-Béarn,64499,64,75,64270
Salles-Mongiscard,64500,64,75,64300
Sallespisse,64501,64,75,64300
Sames,64502,64,75,64520
Samsons-Lion,64503,64,75,64350
Sare,64504,64,75,64310
Sarpourenx,64505,64,75,64300
Sarrance,64506,64,75,64490
Saubole,64507,64,75,64420
Saucède,64508,64,75,64400
Sauguis-Saint-Étienne,64509,64,75,64470
Sault-de-Navailles,64510,64,75,64300
Sauvagnon,64511,64,75,64230
Sauvelade,64512,64,75,64150
Sauveterre-de-Béarn,64513,64,75,64390
Séby,64514,64,75,64410
Sedze-Maubecq,64515,64,75,64160
Sedzère,64516,64,75,64160
Séméacq-Blachon,64517,64,75,64350
Sendets,64518,64,75,64320
Serres-Castet,64519,64,75,64121
Serres-Morlaàs,64520,64,75,64160
Serres-Sainte-Marie,64521,64,75,64170
Sévignacq-Meyracq,64522,64,75,64260
Sévignacq,64523,64,75,64160
Simacourbe,64524,64,75,64350
Siros,64525,64,75,64230
Soumoulou,64526,64,75,64420
Souraïde,64527,64,75,64250
Suhescun,64528,64,75,64780
Sus,64529,64,75,64190
Susmiou,64530,64,75,64190
Tabaille-Usquain,64531,64,75,64190
Tadousse-Ussau,64532,64,75,64330
Tardets-Sorholus,64533,64,75,64470
Taron-Sadirac-Viellenave,64534,64,75,64330
Tarsacq,64535,64,75,64360
Thèze,64536,64,75,64450
Trois-Villes,64537,64,75,64470
Uhart-Cize,64538,64,75,64220
Uhart-Mixe,64539,64,75,64120
Urcuit,64540,64,75,64990
Urdès,64541,64,75,64370
Urdos,64542,64,75,64490
Urepel,64543,64,75,64430
Urost,64544,64,75,64160
Urrugne,64545,64,75,64122
Urt,64546,64,75,64240
Ustaritz,64547,64,75,64480
Uzan,64548,64,75,64370
Uzein,64549,64,75,64230
Uzos,64550,64,75,64110
Verdets,64551,64,75,64400
Vialer,64552,64,75,64330
Viellenave-d'Arthez,64554,64,75,64170
Viellenave-de-Navarrenx,64555,64,75,64190
Vielleségure,64556,64,75,64150
Vignes,64557,64,75,64410
Villefranque,64558,64,75,64990
Viodos-Abense-de-Bas,64559,64,75,64130
Viven,64560,64,75,64450
Adast,65001,65,76,65260
Adé,65002,65,76,65100
Adervielle-Pouchergues,65003,65,76,65240
Agos-Vidalos,65004,65,76,65400
Allier,65005,65,76,65360
Ancizan,65006,65,76,65440
Andrest,65007,65,76,65390
Anères,65009,65,76,65150
Angos,65010,65,76,65690
Les Angles,65011,65,76,65100
Anla,65012,65,76,65370
Ansost,65013,65,76,65140
Antichan,65014,65,76,65370
Antin,65015,65,76,65220
Antist,65016,65,76,65200
Aragnouet,65017,65,76,65170
Arbéost,65018,65,76,65560
Arcizac-Adour,65019,65,76,65360
Arcizac-ez-Angles,65020,65,76,65100
Arcizans-Avant,65021,65,76,65400
Arcizans-Dessus,65022,65,76,65400
Ardengost,65023,65,76,65240
Argelès-Bagnères,65024,65,76,65200
Argelès-Gazost,65025,65,76,65400
Aries-Espénan,65026,65,76,65230
Arné,65028,65,76,65670
Arras-en-Lavedan,65029,65,76,65400
Arreau,65031,65,76,65240
Arrens-Marsous,65032,65,76,65400
Arrodets-ez-Angles,65033,65,76,65100
Arrodets,65034,65,76,65130
Artagnan,65035,65,76,65500
Artalens-Souin,65036,65,76,65400
Artiguemy,65037,65,76,65130
Artigues,65038,65,76,65100
Aspin-Aure,65039,65,76,65240
Aspin-en-Lavedan,65040,65,76,65100
Asque,65041,65,76,65130
Asté,65042,65,76,65200
Astugue,65043,65,76,65200
Aubarède,65044,65,76,65350
Aucun,65045,65,76,65400
Aulon,65046,65,76,65240
Aureilhan,65047,65,76,65800
Aurensan,65048,65,76,65390
Auriébat,65049,65,76,65700
Avajan,65050,65,76,65240
Aventignan,65051,65,76,65660
Averan,65052,65,76,65380
Aveux,65053,65,76,65370
Avezac-Prat-Lahitte,65054,65,76,65130
Ayros-Arbouix,65055,65,76,65400
Ayzac-Ost,65056,65,76,65400
Azereix,65057,65,76,65380
Azet,65058,65,76,65170
Bagnères-de-Bigorre,65059,65,76,65200
Banios,65060,65,76,65200
Barbachen,65061,65,76,65140
Barbazan-Debat,65062,65,76,65690
Barbazan-Dessus,65063,65,76,65360
Bareilles,65064,65,76,65240
Barlest,65065,65,76,65100
Barrancoueu,65066,65,76,65240
Barry,65067,65,76,65380
Barthe,65068,65,76,65230
La Barthe-de-Neste,65069,65,76,65250
Bartrès,65070,65,76,65100
Batsère,65071,65,76,65130
Bazet,65072,65,76,65460
Bazillac,65073,65,76,65140
Bazordan,65074,65,76,65670
Bazus-Aure,65075,65,76,65170
Bazus-Neste,65076,65,76,65250
Beaucens,65077,65,76,65400
Beaudéan,65078,65,76,65710
Bégole,65079,65,76,65190
Bénac,65080,65,76,65380
Benqué-Molère,65081,65,76,65130
Berbérust-Lias,65082,65,76,65100
Bernac-Debat,65083,65,76,65360
Bernac-Dessus,65084,65,76,65360
Bernadets-Debat,65085,65,76,65220
Bernadets-Dessus,65086,65,76,65190
Bertren,65087,65,76,65370
Betbèze,65088,65,76,65230
Betpouey,65089,65,76,65120
Betpouy,65090,65,76,65230
Bettes,65091,65,76,65130
Beyrède-Jumet-Camous,65092,65,76,65410
Bize,65093,65,76,65150
Bizous,65094,65,76,65150
Bonnefont,65095,65,76,65220
Bonnemazon,65096,65,76,65130
Bonrepos,65097,65,76,65330
Boô-Silhen,65098,65,76,65400
Bordères-Louron,65099,65,76,65590
Bordères-sur-l'Échez,65100,65,76,65320
Bordes,65101,65,76,65190
Bouilh-Devant,65102,65,76,65140
Bouilh-Péreuilh,65103,65,76,65350
Boulin,65104,65,76,65350
Bourg-de-Bigorre,65105,65,76,65130
Bourisp,65106,65,76,65170
Bourréac,65107,65,76,65100
Bours,65108,65,76,65460
Bramevaque,65109,65,76,65370
Bugard,65110,65,76,65220
Bulan,65111,65,76,65130
Bun,65112,65,76,65400
Burg,65113,65,76,65190
Buzon,65114,65,76,65140
Cabanac,65115,65,76,65350
Cadéac,65116,65,76,65240
Cadeilhan-Trachère,65117,65,76,65170
Caharet,65118,65,76,65190
Caixon,65119,65,76,65500
Calavanté,65120,65,76,65190
Camalès,65121,65,76,65500
Campan,65123,65,76,65710
Camparan,65124,65,76,65170
Campistrous,65125,65,76,65300
Campuzan,65126,65,76,65230
Capvern,65127,65,76,65130
Castelbajac,65128,65,76,65330
Castelnau-Magnoac,65129,65,76,65230
Castelnau-Rivière-Basse,65130,65,76,65700
Castelvieilh,65131,65,76,65350
Castéra-Lanusse,65132,65,76,65190
Castéra-Lou,65133,65,76,65350
Casterets,65134,65,76,65230
Castillon,65135,65,76,65130
Caubous,65136,65,76,65230
Caussade-Rivière,65137,65,76,65700
Cauterets,65138,65,76,65110
Cazarilh,65139,65,76,65370
Cazaux-Debat,65140,65,76,65590
Cazaux-Fréchet-Anéran-Camors,65141,65,76,65240
Chelle-Debat,65142,65,76,65350
Chelle-Spou,65143,65,76,65130
Cheust,65144,65,76,65100
Chèze,65145,65,76,65120
Chis,65146,65,76,65800
Cieutat,65147,65,76,65200
Cizos,65148,65,76,65230
Clarac,65149,65,76,65190
Clarens,65150,65,76,65300
Collongues,65151,65,76,65350
Coussan,65153,65,76,65350
Créchets,65154,65,76,65370
Devèze,65155,65,76,65230
Dours,65156,65,76,65350
Ens,65157,65,76,65170
Esbareich,65158,65,76,65370
Escala,65159,65,76,65250
Escaunets,65160,65,76,65500
Escondeaux,65161,65,76,65140
Esconnets,65162,65,76,65130
Escots,65163,65,76,65130
Escoubès-Pouts,65164,65,76,65100
Esparros,65165,65,76,65130
Espèche,65166,65,76,65130
Espieilh,65167,65,76,65130
Esquièze-Sère,65168,65,76,65120
Estaing,65169,65,76,65400
Estampures,65170,65,76,65220
Estarvielle,65171,65,76,65240
Estensan,65172,65,76,65170
Esterre,65173,65,76,65120
Estirac,65174,65,76,65700
Ferrère,65175,65,76,65370
Ferrières,65176,65,76,65560
Fontrailles,65177,65,76,65220
Fréchède,65178,65,76,65220
Fréchendets,65179,65,76,65130
Fréchet-Aure,65180,65,76,65240
Fréchou-Fréchet,65181,65,76,65190
Gaillagos,65182,65,76,65400
Galan,65183,65,76,65330
Galez,65184,65,76,65330
Gardères,65185,65,76,65320
Gaudent,65186,65,76,65370
Gaussan,65187,65,76,65670
Gayan,65189,65,76,65320
Gazave,65190,65,76,65250
Gazost,65191,65,76,65100
Gavarnie-Gèdre,65192,65,76,65120
Gembrie,65193,65,76,65370
Générest,65194,65,76,65150
Génos,65195,65,76,65240
Gensac,65196,65,76,65140
Ger,65197,65,76,65100
Gerde,65198,65,76,65200
Germ,65199,65,76,65240
Germs-sur-l'Oussouet,65200,65,76,65200
Geu,65201,65,76,65100
Gez,65202,65,76,65400
Gez-ez-Angles,65203,65,76,65100
Gonez,65204,65,76,65350
Gouaux,65205,65,76,65240
Goudon,65206,65,76,65190
Gourgue,65207,65,76,65130
Grailhen,65208,65,76,65170
Grézian,65209,65,76,65240
Grust,65210,65,76,65120
Guchan,65211,65,76,65170
Guchen,65212,65,76,65240
Guizerix,65213,65,76,65230
Hachan,65214,65,76,65230
Hagedet,65215,65,76,65700
Hauban,65216,65,76,65200
Hautaget,65217,65,76,65150
Hèches,65218,65,76,65250
Hères,65219,65,76,65700
Hibarette,65220,65,76,65380
Hiis,65221,65,76,65200
Hitte,65222,65,76,65190
Horgues,65223,65,76,65310
Houeydets,65224,65,76,65330
Hourc,65225,65,76,65350
Ibos,65226,65,76,65420
Ilhet,65228,65,76,65410
Ilheu,65229,65,76,65370
Izaourt,65230,65,76,65370
Izaux,65231,65,76,65250
Jacque,65232,65,76,65350
Jarret,65233,65,76,65100
Jézeau,65234,65,76,65240
Juillan,65235,65,76,65290
Julos,65236,65,76,65100
Juncalas,65237,65,76,65100
Labassère,65238,65,76,65200
